run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
1	725	DLX3	0.14502762430939226	0.0009055271543522616	0.2154696132596685	0.004158929567563024	1	207	59.0	12.0	16.0	6.0
1	725	NR1D1	0.0787292817679558	0.0004833298946226206	0.19337016574585636	0.007173532625723085	3	94	13.0	31.0	3.0	2.0
1	725	ZHX1	0.09668508287292818	0.0006323406921742586	0.1850828729281768	0.004934549872767704	2	191	43.0	39.0	8.0	12.0
1	725	ARNT	0.08977900552486187	0.000382078968081123	0.1602209944751381	0.00675324576083385	2	191	15.0	69.0	23.0	16.0
1	725	ZNF510	0.0649171270718232	0.0002464409344123244	0.17403314917127072	0.004084424168787205	3	94	62.0	53.0	11.0	12.0
1	725	ZNF395	0.07044198895027624	0.000689652537386427	0.15193370165745856	0.005205825940105302	1	207	38.0	76.0	24.0	32.0
1	711	DLX3	0.14084507042253522	0.0006972724925008443	0.2028169014084507	0.003883668726037466	1	204	70.0	10.0	22.0	6.0
1	711	NR1D1	0.06619718309859156	0.0003357237926855917	0.18169014084507043	0.006517809253262878	3	77	18.0	27.0	5.0	2.0
1	711	ZHX1	0.08873239436619719	0.00030393929160293215	0.17183098591549298	0.004646496752021296	2	188	54.0	38.0	27.0	12.0
1	711	ARNT	0.08028169014084507	0.0003158584795089295	0.14225352112676057	0.005153062238026183	2	188	45.0	74.0	26.0	17.0
1	711	ZNF510	0.07323943661971831	0.00041717157670990686	0.1591549295774648	0.0034962951190925526	2	188	83.0	53.0	21.0	22.0
1	711	ZNF395	0.06760563380281691	0.0006992590238185106	0.14225352112676057	0.003275790142831602	1	204	85.0	74.0	21.0	30.0
1	693	DLX3	0.13728323699421965	0.0008093322068209764	0.19508670520231214	0.004473285763281831	1	184	54.0	9.0	14.0	5.0
1	693	NR1D1	0.07658959537572253	0.0004057117522565102	0.1690751445086705	0.007171059786018419	3	113	18.0	26.0	11.0	3.0
1	693	ZHX1	0.07080924855491329	0.0002342253415089131	0.1546242774566474	0.0033398024141940556	2	168	84.0	43.0	32.0	15.0
1	693	ARNT	0.07658959537572253	0.000407803049948554	0.13005780346820808	0.004841354157081552	2	168	47.0	77.0	22.0	12.0
1	693	ZNF510	0.06358381502890173	0.0006294806053052039	0.14161849710982657	0.0035071062295575646	3	113	79.0	60.0	6.0	13.0
1	693	ZNF395	0.06213872832369942	0.0006922195360665199	0.1315028901734104	0.003996469889495829	1	184	69.0	75.0	18.0	30.0
1	676	DLX3	0.13333333333333333	0.0010154962083745466	0.18814814814814815	0.0070842949774700525	1	179	20.0	9.0	10.0	4.0
