treatment	run	threshold	component	nodes	edges	sigma	dominating_size	alpha	xmin	exp_r	exp_p	logn_r	logn_p
AMn	3	0.658	positive	63	84	1.4952271403175932	41	3.6209499335858553	5.0	0.07129207534816628	0.8993507426344525	-0.08058657668958857	0.6742187344043991	
AMn	3	0.66	positive	56	76	3.037358332167343	39	2.6456287363122923	3.0	-1.0714785544990755	0.4119426602190229	-1.1603888539950717	0.30889269572097655	
AMn	3	0.662	positive	55	75	1.3414416471223098	38	2.6456287363122923	3.0	-1.0714785544990755	0.4119426602190229	-1.1603888539950717	0.30889269572097655	
AMn	3	0.664	positive	55	75	3.005666133953218	38	2.6456287363122923	3.0	-1.0714785544990755	0.4119426602190229	-1.1603888539950717	0.30889269572097655	
AMn	3	0.666	positive	53	71	3.930390492359932	36	2.8126453088202217	3.0	-0.2539887361275517	0.8319857973534266	-0.47376405494470264	0.420349697240641	
AMn	3	0.668	positive	51	68	6.929176550321926	35	2.935250405697338	3.0	0.5652938328158217	0.6258792312565229	-0.1629167144242727	0.5176984780130258	
AMn	3	0.67	positive	49	65	0.8800654932460088	33	2.867044630297631	3.0	0.04941071019321264	0.961068764041109	-0.2923688577278485	0.43421848581120404	
AMn	3	0.672	positive	48	64	6.592734225621415	32	2.867044630297631	3.0	0.04941071019321264	0.961068764041109	-0.2923688577278485	0.43421848581120404	
AMn	3	0.674	positive	46	62	1.2407064760302777	30	2.9574497296013913	3.0	0.5361090020312786	0.5936813011672956	-0.13552459997915633	0.5224962670855102	
AMn	3	0.676	positive	45	58	2.495472186287193	30	3.065774989306992	3.0	1.0554446988454378	0.2764248833979338	-0.05748471245350606	0.827290644083436	
AMn	3	0.678	positive	45	58	1.7649849072876242	30	3.065774989306992	3.0	1.0554446988454378	0.2764248833979338	-0.05748471245350606	0.827290644083436	
AMn	3	0.6799999999999999	positive	45	56	1.5493007990867578	31	2.43054522825214	2.0	-0.4560200389018363	0.7703388220595018	-1.093823721254712	0.250535321543507	
AMn	3	0.6819999999999999	positive	39	47	1.0163624921334171	26	2.4843308101302126	2.0	0.02235421748621169	0.9858342083093253	-0.5705854741027631	0.26943348484273544	
AMn	3	0.6839999999999999	positive	38	46	1.5532663316582913	25	2.5242151706651583	2.0	0.5465522851968498	0.664926114387188	-0.36845649447400053	0.30914251176319085	
AMn	3	0.6859999999999999	positive	38	46	1.3311557788944723	25	2.5242151706651583	2.0	0.5465522851968498	0.664926114387188	-0.36845649447400053	0.30914251176319085	
AMn	3	0.688	positive	35	42	2.739445114595899	23	2.5443358810752934	2.0	0.8109650838878226	0.4595171133440058	-0.2384117309443976	0.36354062976194546	
AMn	3	0.69	positive	35	42	2.4318455971049455	23	2.5443358810752934	2.0	0.8109650838878226	0.4595171133440058	-0.2384117309443976	0.36354062976194546	
AMn	3	0.692	positive	35	41	1.7068896853843092	23	2.610619367345109	2.0	1.1914428279539746	0.2772078592746726	-0.19580247126911376	0.5974824410618949	
AMn	3	0.694	positive	34	40	0.9634300126103406	22	2.6253015395116988	2.0	0.919101579561719	0.3579744594796369	-0.21568241800906707	0.5255947702857795	
AMn	3	0.696	positive	34	40	0.804259492784083	22	2.6253015395116988	2.0	0.919101579561719	0.3579744594796369	-0.21568241800906707	0.5255947702857795	
AMn	3	0.698	positive	30	36	1.9941758881770533	22	6.064071517548778	6.0	-0.17595098561280076	0.016937415762980045	-0.4131547952460679	0.5008251316563421	
AMn	3	0.7	positive	30	35	1.8603839441535774	22	6.064071517548778	6.0	-0.17595098561280076	0.016937415762980045	-0.4131547952460679	0.5008251316563421	
AMn	3	0.702	positive	30	35	1.8103548574752761	22	6.064071517548778	6.0	-0.17595098561280076	0.016937415762980045	-0.4131547952460679	0.5008251316563421	
AMn	3	0.704	positive	30	34	0.9239256678281069	23	6.064071517548778	6.0	-0.17595098561280076	0.016937415762980045	-0.4131547952460679	0.5008251316563421	
AMn	3	0.706	positive	29	33	0.4941066997518611	22	1.7900765544395383	1.0	-3.0331671763404158	0.08933441099908063	-3.2048633494754273	0.017893294153287734	
AMn	3	0.708	positive	27	30	0.48326055312954874	22	8.225697862711497	6.0	-0.11264374968577362	0.2434176503381047	-0.4524418237960274	0.3350715241275122	
AMn	3	0.71	positive	26	29	inf	21	8.225697862711497	6.0	-0.11264374968577362	0.2434176503381047	-0.4524418237960274	0.3350715241275122	
AMn	3	0.712	positive	26	29	0.9173166926677068	21	8.225697862711497	6.0	-0.11264374968577362	0.2434176503381047	-0.4524418237960274	0.3350715241275122	
AMn	3	0.714	positive	25	27	inf	18	2.495295819283502	2.0	-1.0025764978136182	0.2090147678204266	-0.9046192346980608	0.27274091894738206	
AMn	3	0.716	positive	25	26	0.0	19	2.601267664076498	2.0	-0.6990574251897939	0.31039880312373724	-0.7180315864804734	0.2947629007239896	
AMn	3	0.718	positive	24	25	nan	18	1.80345496888754	1.0	-4.36539958267441	0.005175453671261354	-4.332096979745508	0.028920728571226944	
AMn	3	0.72	positive	24	25	nan	18	1.80345496888754	1.0	-4.36539958267441	0.005175453671261354	-4.332096979745508	0.028920728571226944	
AMn	3	0.722	positive	24	25	0.0	18	1.80345496888754	1.0	-4.36539958267441	0.005175453671261354	-4.332096979745508	0.028920728571226944	
AMn	3	0.724	positive	24	25	nan	18	1.80345496888754	1.0	-4.36539958267441	0.005175453671261354	-4.332096979745508	0.028920728571226944	
AMn	3	0.726	positive	24	25	0.0	18	1.80345496888754	1.0	-4.36539958267441	0.005175453671261354	-4.332096979745508	0.028920728571226944	
AMn	3	0.11666666666666667	negative	719	16862	0.03422059891505131	291	2.874199869929873	44.0	-12.58239265710538	0.014719091030107507	-11.613748735056923	0.0012067437447252506	
AMn	3	0.11944444444444445	negative	718	16241	0.03358894511208264	295	2.834100051206044	41.0	-11.995133730505248	0.027533373329535975	-11.656446816077533	0.001181236584461952	
AMn	3	0.12222222222222223	negative	714	15632	0.030569425387596	295	2.855124849743512	41.0	-11.964069050514684	0.020510279682748902	-11.414222938442471	0.0011746484966949303	
AMn	3	0.125	negative	709	15059	0.029107881856883556	284	2.8742126913077763	41.0	-10.874600045277813	0.029480914210429806	-10.371325716947027	0.001886837025064672	
AMn	3	0.1277777777777778	negative	704	14522	0.02793879089768459	282	2.8292011200018954	38.0	-9.740062598517394	0.06731841589003226	-10.153664575490007	0.002001122552054676	
AMn	3	0.13055555555555556	negative	701	13999	0.026618665841895827	284	2.842378390193626	37.0	-7.569210276071043	0.1632089917027124	-8.748713601424337	0.004461015005250427	
AMn	3	0.13333333333333333	negative	695	13481	0.0258388376152168	288	2.8359981197340116	36.0	-7.04890075722175	0.19342218039156878	-8.363521616344336	0.0055136176417112034	
AMn	3	0.13611111111111113	negative	692	12950	0.023184471655373174	267	2.80927316229125	34.0	-6.528112945571544	0.23986500828018287	-8.418091036411546	0.005132523191924336	
AMn	3	0.1388888888888889	negative	686	12466	0.02286922034679837	266	2.7752317626052054	32.0	-6.32410704337303	0.2646448896622009	-8.83293796369786	0.003724389459878407	
AMn	3	0.14166666666666666	negative	680	12052	0.021839650228621717	264	2.7814351576756144	31.0	-3.728155712958583	0.5199610229765281	-7.477426783931612	0.007789120165869877	
AMn	3	0.14444444444444446	negative	676	11629	0.019167098393109493	265	2.755349802194046	30.0	-4.774230402740801	0.40876571514641025	-8.033433082281853	0.005916464938664362	
AMn	3	0.14722222222222223	negative	672	11212	0.017339920610289706	258	2.6957420626634074	28.0	-6.985173279028792	0.23346403421871065	-9.96746079110738	0.0018421238110706995	
AMn	3	0.15000000000000002	negative	670	10800	0.017174423817022895	260	2.685119998962756	27.0	-6.5705315543027085	0.262586446950566	-9.910672837205404	0.0017368015052684224	
AMn	3	0.1527777777777778	negative	664	10388	0.01566064016431312	246	2.733078243987692	27.0	-2.8586536681782366	0.6265357828977549	-7.317054232971399	0.008043264141280029	
AMn	3	0.15555555555555556	negative	661	10008	0.015531546894371175	246	2.7139123139800514	26.0	-3.270246977950446	0.5772665207313094	-7.669519963425323	0.0063490265522200785	
AMn	3	0.15833333333333333	negative	659	9619	0.01463789514129129	242	2.7615199102732175	26.0	-0.578823653715375	0.920706704483267	-5.865879365163021	0.017958510281128312	
AMn	3	0.16111111111111112	negative	656	9261	0.013038651621251814	241	2.695807508510452	24.0	-1.831853653927456	0.7595843929978544	-7.241870206866134	0.007672253209357894	
AMn	3	0.16388888888888892	negative	652	8945	0.012153670204249145	243	2.7259056295011437	24.0	-0.12451419136473962	0.9832213782025595	-5.938062299326916	0.016568114337749445	
AMn	3	0.16666666666666669	negative	646	8619	0.010960130863973242	249	2.7759330098976296	24.0	3.9103436852110764	0.5152770455687257	-3.8775163177706595	0.057183165770871854	
AMn	3	0.16944444444444445	negative	640	8305	0.00943860285776948	247	2.6632428600318327	22.0	-2.234799509281242	0.7074753178095474	-7.386986371791326	0.00724975264520899	
AMn	3	0.17222222222222222	negative	637	7991	0.00772933405064384	254	2.7060228909551816	22.0	0.5111716499767223	0.931679838160877	-5.567478336834276	0.021938108367094998	
AMn	3	0.175	negative	633	7688	0.007912496323878615	258	2.662915505124685	21.0	-1.5030595316957598	0.8027707838502566	-6.647638702885186	0.013499576761117486	
AMn	3	0.17777777777777778	negative	630	7413	0.006566469626366077	257	2.6317709215431595	20.0	-2.698256291769476	0.6520173595435359	-7.577838427561613	0.007425402449425485	
AMn	3	0.18055555555555558	negative	624	7151	0.006351019911937932	255	2.6738415946791907	20.0	0.6111112645305248	0.9182517699646446	-5.618232241121216	0.021287099287312473	
AMn	3	0.18333333333333335	negative	619	6895	0.006070155456210658	256	2.6199291695522477	19.0	-2.1875201751194924	0.7125710401546155	-7.246870043499789	0.008606426542967885	
AMn	3	0.18611111111111112	negative	616	6650	0.004607347459928678	256	2.662770488115097	19.0	0.9844454365355828	0.8673899372307717	-5.357364246177845	0.024419096791281052	
AMn	3	0.18888888888888888	negative	610	6417	0.0034870364024512206	262	2.6217679769723623	18.0	-0.22680110240717877	0.9695534393146021	-6.276423794682933	0.014256375852530511	
AMn	3	0.19166666666666668	negative	609	6212	0.0030027979676436767	266	2.673487693345358	18.0	4.486477544116188	0.45851839595299293	-3.9355092473117956	0.05552030081854254	
AMn	3	0.19444444444444445	negative	604	6005	0.0023718076321517243	267	2.6147247835451775	17.0	1.3682058923750144	0.8196473330845311	-5.653293084331086	0.01970902840889459	
AMn	3	0.19722222222222224	negative	599	5775	0.0018271653742992237	260	2.552821613095323	16.0	-2.0190040652432435	0.7360765262412531	-7.645835554890246	0.006344676483512269	
AMn	3	0.2	negative	596	5558	0.0014631815182542585	263	2.5956516548569653	16.0	1.1323644892741411	0.8493830286892624	-5.718933895379106	0.01902601390391495	
AMn	3	0.20277777777777778	negative	590	5343	0.0015973369655744069	240	2.6093858952677316	16.0	1.2032862125723573	0.8353418388722951	-5.211130732398061	0.025868557487647634	
AMn	3	0.20555555555555555	negative	589	5162	0.001576128271028551	241	2.5990041921296245	16.0	-0.013821706342346474	0.9980302809339159	-5.2614650310198465	0.02602128171461592	
AMn	3	0.20833333333333334	negative	587	4973	0.000840578378452695	246	2.578147700460186	15.0	1.2832190461686173	0.8248813282614169	-5.153069457145508	0.02642117336900697	
AMn	3	0.21111111111111114	negative	580	4784	0.000921698421545186	243	2.583610069049052	15.0	0.8589591670102514	0.8789591343258497	-4.8204050182855775	0.03324362615257005	
AMn	3	0.2138888888888889	negative	575	4614	0.0010233012336859847	242	2.5103511616887255	13.0	1.8360999005912753	0.7683181270716541	-6.1117650295159756	0.014243775626704197	
AMn	3	0.21666666666666667	negative	570	4451	0.0010399681303399487	240	2.502425540269269	13.0	-0.417951604881158	0.9437694580234158	-6.651682079310834	0.010109029342901407	
AMn	3	0.21944444444444444	negative	568	4299	0.0011385935268266153	240	2.478206648145174	12.0	2.1888962705351274	0.7325093852074327	-6.104591562896498	0.01529521462476927	
AMn	3	0.22222222222222224	negative	562	4132	0.001222307520905072	241	2.487596810457886	12.0	2.8405230600174205	0.6524789166331944	-5.303133839228336	0.024897171129495296	
AMn	3	0.225	negative	554	3986	0.00032090233868489016	236	2.479822344701533	12.0	1.2119420476724407	0.8416734606452239	-5.513278411938676	0.021971485744568406	
AMn	3	0.2277777777777778	negative	548	3863	0.00034069242773771414	231	2.43824825918532	11.0	1.6093666845674672	0.8010156579963831	-6.313195301545506	0.013451424807476707	
AMn	3	0.23055555555555557	negative	546	3736	0.00036324071685145246	231	2.426602626253329	10.0	6.521655433659289	0.3535767915702508	-5.551775477181015	0.020359420053440814	
AMn	3	0.23333333333333334	negative	543	3603	0.00040085845481857904	233	2.4490269585231284	10.0	6.761868604381017	0.32390224978758864	-5.010222200059945	0.02669057918522786	
AMn	3	0.23611111111111113	negative	542	3479	0.00042433434612423686	236	2.4569193491405197	10.0	6.9033167016033765	0.30316718603799653	-4.45929994271553	0.03639364387977977	
AMn	3	0.2388888888888889	negative	542	3366	0.0004605062128187209	241	2.46059788153323	10.0	6.710766343534925	0.30836124063700976	-4.077168885931339	0.046845961718478116	
AMn	3	0.24166666666666667	negative	539	3222	0.0004956134438027214	248	2.5164492830910974	10.0	10.862483584186275	0.1017862359573096	-2.453970676072462	0.12235155917476193	
AMn	3	0.24444444444444446	negative	534	3113	0.0005255647930740441	251	2.405542150143727	9.0	4.755783017680921	0.4784471092671764	-5.434309615501846	0.021041510369175887	
AMn	3	0.24722222222222223	negative	529	2984	0.0006010706498359393	250	2.3554678045575974	8.0	6.057865168876464	0.4061241644043635	-6.316814811559107	0.012855610368681701	
AMn	3	0.25	negative	525	2867	0.0006329249570048765	248	2.3872964579954754	8.0	9.249012272590608	0.2073452315573252	-4.531006569273428	0.03783718570148397	
AMn	3	0.25277777777777777	negative	518	2768	0.0006529387642286506	243	2.2869523836951613	7.0	4.244742006342469	0.5826316366578884	-8.294135351386265	0.004688579861123736	
AMn	3	0.25555555555555554	negative	516	2690	0.0007297870957457326	244	2.307370749092406	7.0	6.3565890358567785	0.4077341119344303	-6.994969405838402	0.009198318402646951	
AMn	3	0.2583333333333333	negative	516	2606	0.0007891098459225608	246	2.343290832160254	7.0	10.964101186861022	0.1635448765956593	-4.790409504182486	0.033226922795395804	
AMn	3	0.2611111111111111	negative	514	2525	0.0008217799719459789	247	2.236329771956429	6.0	6.457611337806317	0.44802667131773255	-8.822115323444716	0.004095232135796432	
AMn	3	0.2638888888888889	negative	512	2439	0.000888075654774498	248	2.244482125666	6.0	6.057214350468595	0.46648377554378895	-8.43068846499964	0.00489691137245145	
AMn	3	0.2666666666666667	negative	507	2353	0.0009445569492798103	252	3.2128720052991757	20.0	-0.9474945635571226	0.6474422706481751	-1.233015824569038	0.2821544321456586	
AMn	3	0.2694444444444445	negative	500	2272	0.0010770264820663244	249	3.3700206972955593	23.0	-1.2305482436330286	0.43404852323853826	-1.1256884970545786	0.28976376084298494	
AMn	3	0.27222222222222225	negative	495	2179	0.0	251	3.3423957536593267	22.0	-1.2551460584428211	0.4266644492929912	-1.1873549601667572	0.26524060361290225	
AMn	3	0.275	negative	489	2107	0.0	250	2.2542890928984924	6.0	2.4427560492885103	0.7437180584185425	-7.615573323091087	0.00925957350853303	
AMn	3	0.2777777777777778	negative	482	2030	0.0	246	3.181095888528416	19.0	-1.5682046974590853	0.3952853036058843	-1.5153780689682672	0.221508766614411	
AMn	3	0.28055555555555556	negative	479	1964	0.0	244	2.2742870315886616	6.0	2.360839756921772	0.7412659690476469	-6.869113801775639	0.01444288510125056	
AMn	3	0.2833333333333333	negative	477	1901	0.0	246	2.2862488541954082	6.0	2.5809581259334555	0.7133775727577729	-6.418835327494436	0.018319055772916065	
AMn	3	0.2861111111111111	negative	474	1829	0.0	247	2.298071616638711	6.0	1.9913162425098232	0.7678559716672806	-6.230677945414506	0.019150511367360314	
AMn	3	0.28888888888888886	negative	465	1750	0.0	242	2.304886489590414	6.0	0.6385935124949365	0.9214689568660891	-6.498784286468566	0.016514111127715413	
AMn	3	0.2916666666666667	negative	465	1684	0.0	248	2.3417083767009985	6.0	3.4876505518472323	0.5942872299456607	-4.788679497952352	0.04148444777748279	
AMn	3	0.29444444444444445	negative	460	1622	0.0	247	2.3533059196150377	6.0	3.4060154623707426	0.5944268202204244	-4.529249711811066	0.04684149998898659	
AMn	3	0.2972222222222223	negative	457	1552	0.0	248	3.1523297779439834	15.0	-0.5835160517463311	0.7771186505814709	-0.9872588074290647	0.3352689429565463	
AMn	3	0.30000000000000004	negative	447	1492	0.0	244	3.1195428630423803	14.0	-0.22318270249648364	0.9172130134889176	-0.9104408682212037	0.3391998190600046	
AMn	3	0.3027777777777778	negative	445	1444	0.0	244	3.1246173756625164	14.0	-0.3022736610798189	0.8860083413398727	-0.8870108598768405	0.3525421793489111	
AMn	3	0.3055555555555556	negative	439	1388	0.0	238	3.322489672713033	16.0	-0.19623160566317877	0.9103616631831541	-0.5088498449365559	0.4907106992006498	
AMn	3	0.30833333333333335	negative	437	1331	0.0	239	3.06397374455314	14.0	-1.274341825748555	0.48483860812323964	-1.262335665552326	0.25897312786535276	
AMn	3	0.3111111111111111	negative	433	1280	0.0	239	3.0069401207975677	13.0	-1.1017191334447034	0.5793823396975241	-1.2339966107225475	0.2725029351739662	
AMn	3	0.3138888888888889	negative	426	1228	0.0	236	2.17866477495321	4.0	2.6804165839389933	0.7111100871349559	-7.236021792153853	0.010260350653392326	
AMn	3	0.31666666666666665	negative	420	1171	0.0	236	2.2046525556067404	4.0	3.7506712643361615	0.5980884616855637	-6.177895390726144	0.017790947693422442	
AMn	3	0.3194444444444444	negative	413	1125	0.0	235	2.2052907532822017	4.0	3.031796627451029	0.6614676235797391	-6.086568080605141	0.01852357042283267	
